sampleid,x,y
13840,27,1
13841,34,1
13842,870,1
13843,975,1
13844,181,1
13845,51,1
13846,785,1
13847,119,1
13848,962,1
13849,874,1
13850,709,1
13851,117,1
13852,122,1
13853,428,1
13854,601,1
13855,349,1
13856,483,1
13857,20,1
13858,879,1
13859,1016,0
13860,538,1
13861,303,1
13862,705,1
13863,20,1
13864,564,1
13865,449,1
13866,291,1
13867,150,1
13868,1007,0
13869,528,1
13870,249,1
13871,421,1
13872,698,1
13873,473,1
13874,702,1
13875,117,1
13876,942,1
13877,311,1
13878,726,1
13879,444,1
13880,414,1
13881,137,1
13882,36,1
13883,758,1
13884,409,1
13885,254,1
13886,709,1
13887,345,1
13888,225,1
13889,102,1
13890,654,1
13891,14,1
13892,294,1
13893,343,1
13894,301,1
13895,118,1
13896,90,1
13897,696,1
13898,752,1
13899,126,1
13900,677,1
13901,134,1
13902,36,1
13903,149,1
13904,437,1
13905,45,1
13906,770,1
13907,607,1
13908,409,1
13909,968,1
13910,97,1
13911,312,1
13912,457,1
13913,399,1
13914,580,1
13915,130,1
13916,316,1
13917,626,1
13918,971,1
13919,100,1
13920,87,1
13921,243,1
13922,122,1
13923,373,1
13924,768,1
13925,237,1
13926,264,1
13927,940,1
13928,523,1
13929,972,1
13930,86,1
13931,19,1
13932,191,1
13933,80,1
13934,624,1
13935,970,1
13936,651,1
13937,107,1
13938,61,1
13939,158,1
13940,924,1
13941,386,1
13942,494,1
13943,718,1
13944,422,1
13945,192,1
13946,406,1
13947,837,1
13948,245,1
13949,544,1
13950,71,1
13951,582,1
13952,819,1
13953,80,1
13954,887,1
13955,76,1
13956,979,1
13957,274,1
13958,984,1
13959,113,1
13960,474,1
13961,924,1
13962,290,1
13963,56,1
13964,621,1
13965,611,1
13966,328,1
13967,296,1
13968,356,1
13969,900,1
13970,454,1
13971,614,1
13972,17,1
13973,125,1
13974,692,1
13975,431,1
13976,79,1
13977,784,1
13978,884,1
13979,134,1
13980,956,1
13981,210,1
13982,861,1
13983,239,1
13984,788,1
13985,963,1
13986,188,1
13987,467,1
13988,542,1
13989,485,1
13990,118,1
13991,1011,0
13992,545,1
13993,287,1
13994,275,1
13995,573,1
13996,49,1
13997,800,1
13998,938,1
13999,144,1
14000,216,1
14001,280,1
14002,504,1
14003,382,1
14004,97,1
14005,209,1
14006,440,1
14007,132,1
14008,724,1
14009,438,1
14010,238,1
14011,695,1
14012,655,1
14013,977,1
14014,365,1
14015,447,1
14016,418,1
14017,621,1
14018,1006,0
14019,74,1
14020,388,1
14021,890,1
14022,435,1
14023,545,1
14024,431,1
14025,998,1
14026,509,1
14027,437,1
14028,759,1
14029,785,1
14030,383,1
14031,596,1
14032,721,1
14033,81,1
14034,107,1
14035,354,1
14036,795,1
14037,236,1
14038,136,1
14039,413,1
14040,1022,0
14041,495,1
14042,162,1
14043,855,1
14044,517,1
14045,225,1
14046,209,1
14047,927,1
14048,80,1
14049,164,1
14050,235,1
14051,182,1
14052,503,1
14053,725,1
14054,561,1
14055,903,1
14056,598,1
14057,138,1
14058,1024,0
14059,741,1
14060,631,1
14061,60,1
14062,741,1
14063,23,1
14064,192,1
14065,627,1
14066,498,1
14067,517,1
14068,825,1
14069,774,1
14070,166,1
14071,213,1
14072,886,1
14073,105,1
14074,900,1
14075,199,1
14076,635,1
14077,283,1
14078,1,1
14079,455,1
14080,490,1
14081,712,1
14082,923,1
14083,302,1
14084,434,1
14085,273,1
14086,545,1
14087,775,1
14088,862,1
14089,357,1
14090,139,1
14091,314,1
14092,39,1
14093,371,1
14094,139,1
14095,840,1
14096,344,1
14097,583,1
14098,303,1
14099,103,1
14100,800,1
14101,891,1
14102,164,1
14103,740,1
14104,333,1
14105,136,1
14106,942,1
14107,636,1
14108,723,1
14109,952,1
14110,697,1
14111,447,1
14112,723,1
14113,329,1
14114,857,1
14115,685,1
14116,4,1
14117,26,1
14118,67,1
14119,812,1
14120,728,1
14121,747,1
14122,111,1
14123,214,1
14124,939,1
14125,746,1
14126,931,1
14127,174,1
14128,967,1
14129,172,1
14130,298,1
14131,336,1
14132,370,1
14133,993,1
14134,570,1
14135,879,1
14136,575,1
14137,785,1
14138,390,1
14139,306,1
14140,77,1
14141,719,1
14142,347,1
14143,861,1
14144,25,1
14145,920,1
14146,876,1
14147,631,1
14148,243,1
14149,650,1
14150,512,1
14151,400,1
14152,820,1
14153,834,1
14154,44,1
14155,333,1
14156,916,1
14157,91,1
14158,546,1
14159,526,1
14160,706,1
14161,738,1
14162,626,1
14163,178,1
14164,556,1
14165,512,1
14166,509,1
14167,1006,0
14168,794,1
14169,879,1
14170,240,1
14171,427,1
14172,365,1
14173,865,1
14174,94,1
14175,244,1
14176,101,1
14177,82,1
14178,488,1
14179,360,1
14180,75,1
14181,311,1
14182,330,1
14183,248,1
14184,72,1
14185,667,1
14186,193,1
14187,632,1
14188,151,1
14189,119,1
14190,373,1
14191,67,1
14192,80,1
14193,364,1
14194,146,1
14195,832,1
14196,733,1
14197,447,1
14198,562,1
14199,919,1
14200,980,1
14201,133,1
14202,351,1
14203,659,1
14204,589,1
14205,749,1
14206,904,1
14207,205,1
14208,797,1
14209,715,1
14210,581,1
14211,431,1
14212,801,1
14213,467,1
14214,725,1
14215,825,1
14216,619,1
14217,820,1
14218,837,1
14219,22,1
14220,924,1
14221,861,1
14222,1008,0
14223,385,1
14224,85,1
14225,960,1
14226,329,1
14227,437,1
14228,699,1
14229,588,1
14230,766,1
14231,518,1
14232,530,1
14233,521,1
14234,359,1
14235,326,1
14236,781,1
14237,901,1
14238,181,1
14239,288,1
14240,268,1
14241,684,1
14242,728,1
14243,512,1
14244,817,1
14245,798,1
14246,326,1
14247,826,1
14248,5,1
14249,403,1
14250,863,1
14251,366,1
14252,587,1
14253,743,1
14254,858,1
14255,498,1
14256,1012,0
14257,85,1
14258,265,1
14259,724,1
14260,334,1
14261,900,1
14262,36,1
14263,888,1
14264,310,1
14265,488,1
14266,268,1
14267,346,1
14268,736,1
14269,808,1
14270,155,1
14271,854,1
14272,806,1
14273,944,1
14274,6,1
14275,270,1
14276,80,1
14277,78,1
14278,361,1
14279,428,1
14280,1013,0
14281,287,1
14282,770,1
14283,1012,0
14284,162,1
14285,18,1
14286,919,1
14287,858,1
14288,31,1
14289,147,1
14290,430,1
14291,74,1
14292,688,1
14293,825,1
14294,492,1
14295,666,1
14296,418,1
14297,960,1
14298,1007,0
14299,225,1
14300,528,1
14301,203,1
14302,682,1
14303,188,1
14304,124,1
14305,427,1
14306,655,1
14307,336,1
14308,774,1
14309,150,1
14310,14,1
14311,845,1
14312,910,1
14313,647,1
14314,334,1
14315,465,1
14316,522,1
14317,863,1
14318,401,1
14319,651,1
14320,490,1
14321,53,1
14322,472,1
14323,536,1
14324,325,1
14325,553,1
14326,934,1
14327,97,1
14328,470,1
14329,116,1
14330,770,1
14331,754,1
14332,225,1
14333,610,1
14334,77,1
14335,654,1
14336,457,1
14337,35,1
14338,778,1
14339,477,1
14340,354,1
14341,708,1
14342,87,1
14343,973,1
14344,320,1
14345,699,1
14346,41,1
14347,631,1
14348,766,1
14349,528,1
14350,530,1
14351,301,1
14352,743,1
14353,499,1
14354,532,1
14355,467,1
14356,738,1
14357,758,1
14358,522,1
14359,289,1
14360,163,1
14361,51,1
14362,803,1
14363,727,1
14364,87,1
14365,730,1
14366,730,1
14367,263,1
14368,708,1
14369,419,1
14370,605,1
14371,585,1
14372,44,1
14373,673,1
14374,667,1
14375,517,1
14376,225,1
14377,843,1
14378,544,1
14379,589,1
14380,516,1
14381,793,1
14382,43,1
14383,300,1
14384,773,1
14385,17,1
14386,177,1
14387,961,1
14388,40,1
14389,306,1
14390,924,1
14391,211,1
14392,895,1
14393,498,1
14394,733,1
14395,853,1
14396,73,1
14397,125,1
14398,611,1
14399,758,1
14400,58,1
14401,206,1
14402,32,1
14403,185,1
14404,482,1
14405,941,1
14406,868,1
14407,576,1
14408,713,1
14409,219,1
14410,267,1
14411,817,1
14412,105,1
14413,502,1
14414,909,1
14415,476,1
14416,941,1
14417,769,1
14418,568,1
14419,672,1
14420,428,1
14421,362,1
14422,142,1
14423,949,1
14424,857,1
14425,709,1
14426,617,1
14427,206,1
14428,324,1
14429,412,1
14430,556,1
14431,324,1
14432,570,1
14433,972,1
14434,493,1
14435,615,1
14436,592,1
14437,796,1
14438,257,1
14439,714,1
14440,799,1
14441,458,1
14442,643,1
14443,101,1
14444,212,1
14445,254,1
14446,665,1
14447,403,1
14448,1023,0
14449,463,1
14450,35,1
14451,681,1
14452,921,1
14453,719,1
14454,979,1
14455,1008,0
14456,713,1
14457,608,1
14458,848,1
14459,220,1
14460,825,1
14461,689,1
14462,500,1
14463,10,1
14464,134,1
14465,585,1
14466,383,1
14467,660,1
14468,249,1
14469,68,1
14470,378,1
14471,580,1
14472,635,1
14473,309,1
14474,521,1
14475,719,1
14476,219,1
14477,900,1
14478,727,1
14479,370,1
14480,870,1
14481,866,1
14482,411,1
14483,304,1
14484,56,1
14485,507,1
14486,131,1
14487,635,1
14488,86,1
14489,532,1
14490,988,1
14491,458,1
14492,47,1
14493,76,1
14494,241,1
14495,626,1
14496,724,1
14497,557,1
14498,822,1
14499,273,1
14500,404,1
14501,355,1
14502,386,1
14503,159,1
14504,603,1
14505,128,1
14506,77,1
14507,167,1
14508,431,1
14509,948,1
14510,676,1
14511,862,1
14512,187,1
14513,282,1
14514,1024,0
14515,66,1
14516,746,1
14517,220,1
14518,381,1
14519,112,1
14520,1018,0
14521,372,1
14522,341,1
14523,251,1
14524,500,1
14525,462,1
14526,519,1
14527,379,1
14528,541,1
14529,789,1
14530,524,1
14531,254,1
14532,529,1
14533,958,1
14534,229,1
14535,44,1
14536,21,1
14537,995,1
14538,276,1
14539,177,1
14540,592,1
14541,530,1
14542,935,1
14543,376,1
14544,987,1
14545,883,1
14546,9,1
14547,616,1
14548,623,1
14549,699,1
14550,14,1
14551,782,1
14552,473,1
14553,263,1
14554,688,1
14555,786,1
14556,414,1
14557,828,1
14558,952,1
14559,552,1
14560,590,1
14561,315,1
14562,602,1
14563,176,1
14564,86,1
14565,291,1
14566,283,1
14567,584,1
14568,191,1
14569,1014,0
14570,331,1
14571,415,1
14572,117,1
14573,231,1
14574,181,1
14575,919,1
14576,18,1
14577,127,1
14578,124,1
14579,809,1
14580,733,1
14581,779,1
14582,301,1
14583,613,1
14584,1001,0
14585,767,1
14586,332,1
14587,1014,0
14588,143,1
14589,561,1
14590,726,1
14591,513,1
14592,69,1
14593,652,1
14594,714,1
14595,67,1
14596,824,1
14597,2,1
14598,934,1
14599,957,1
14600,232,1
14601,136,1
14602,540,1
14603,210,1
14604,626,1
14605,274,1
14606,608,1
14607,289,1
14608,736,1
14609,610,1
14610,806,1
14611,123,1
14612,280,1
14613,336,1
14614,748,1
14615,243,1
14616,675,1
14617,960,1
14618,745,1
14619,639,1
14620,850,1
14621,150,1
14622,356,1
14623,178,1
14624,499,1
14625,105,1
14626,327,1
14627,929,1
14628,950,1
14629,747,1
14630,566,1
14631,278,1
14632,347,1
14633,569,1
14634,508,1
14635,659,1
14636,987,1
14637,378,1
14638,430,1
14639,446,1
14640,18,1
14641,428,1
14642,407,1
14643,301,1
14644,853,1
14645,828,1
14646,722,1
14647,400,1
14648,365,1
14649,764,1
14650,644,1
14651,130,1
14652,810,1
14653,782,1
14654,890,1
14655,233,1
14656,407,1
14657,954,1
14658,1003,0
14659,258,1
14660,460,1
14661,474,1
14662,552,1
14663,570,1
14664,911,1
14665,558,1
14666,502,1
14667,830,1
14668,907,1
14669,398,1
14670,68,1
14671,218,1
14672,850,1
14673,108,1
14674,505,1
14675,334,1
14676,957,1
14677,872,1
14678,962,1
14679,231,1
14680,791,1
14681,571,1
14682,804,1
14683,796,1
14684,910,1
14685,1011,0
14686,439,1
14687,492,1
14688,706,1
14689,673,1
14690,624,1
14691,690,1
14692,101,1
14693,149,1
14694,391,1
14695,758,1
14696,328,1
14697,613,1
14698,711,1
14699,170,1
14700,505,1
14701,741,1
14702,623,1
14703,415,1
14704,682,1
14705,627,1
14706,851,1
14707,904,1
14708,390,1
14709,852,1
14710,62,1
14711,727,1
14712,432,1
14713,736,1
14714,747,1
14715,576,1
14716,920,1
14717,882,1
14718,252,1
14719,960,1
14720,699,1
14721,503,1
14722,1006,0
14723,260,1
14724,590,1
14725,975,1
14726,282,1
14727,329,1
14728,680,1
14729,1009,0
14730,753,1
14731,642,1
14732,416,1
14733,621,1
14734,398,1
14735,574,1
14736,933,1
14737,805,1
14738,275,1
14739,601,1
14740,649,1
14741,386,1
14742,249,1
14743,804,1
14744,610,1
14745,983,1
14746,990,1
14747,864,1
14748,164,1
14749,1009,0
14750,258,1
14751,327,1
14752,103,1
14753,172,1
14754,24,1
14755,731,1
14756,192,1
14757,769,1
14758,439,1
14759,178,1
14760,157,1
14761,961,1
14762,319,1
14763,778,1
14764,388,1
14765,667,1
14766,839,1
14767,492,1
14768,129,1
14769,562,1
14770,582,1
14771,643,1
14772,564,1
14773,514,1
14774,375,1
14775,180,1
14776,584,1
14777,357,1
14778,289,1
14779,519,1
14780,655,1
14781,467,1
14782,124,1
14783,605,1
14784,512,1
14785,453,1
14786,62,1
14787,990,1
14788,272,1
14789,930,1
14790,403,1
14791,237,1
14792,92,1
14793,521,1
14794,932,1
14795,924,1
14796,576,1
14797,939,1
14798,562,1
14799,473,1
14800,631,1
14801,662,1
14802,370,1
14803,210,1
14804,11,1
14805,600,1
14806,238,1
14807,104,1
14808,682,1
14809,371,1
14810,205,1
14811,935,1
14812,824,1
14813,535,1
14814,282,1
14815,505,1
14816,382,1
14817,184,1
14818,61,1
14819,166,1
14820,554,1
14821,196,1
14822,824,1
14823,336,1
14824,831,1
14825,767,1
14826,613,1
14827,627,1
14828,137,1
14829,600,1
14830,927,1
14831,480,1
14832,285,1
14833,267,1
14834,990,1
14835,31,1
14836,39,1
14837,369,1
14838,608,1
14839,981,1
14840,447,1
14841,721,1
14842,446,1
14843,949,1
14844,63,1
14845,84,1
14846,196,1
14847,441,1
14848,108,1
14849,845,1
14850,462,1
14851,676,1
14852,555,1
14853,563,1
14854,261,1
14855,579,1
14856,48,1
14857,490,1
14858,167,1
14859,153,1
14860,383,1
14861,317,1
14862,251,1
14863,832,1
14864,362,1
14865,544,1
14866,329,1
14867,456,1
14868,821,1
14869,31,1
14870,151,1
14871,317,1
14872,815,1
14873,452,1
14874,740,1
14875,551,1
14876,944,1
14877,693,1
14878,794,1
14879,724,1
14880,516,1
14881,762,1
14882,952,1
14883,89,1
14884,581,1
14885,544,1
14886,237,1
14887,949,1
14888,776,1
14889,937,1
14890,652,1
14891,824,1
14892,176,1
14893,743,1
14894,167,1
14895,110,1
14896,357,1
14897,835,1
14898,98,1
14899,423,1
14900,725,1
14901,628,1
14902,662,1
14903,330,1
14904,19,1
14905,217,1
14906,103,1
14907,778,1
14908,977,1
14909,824,1
14910,217,1
14911,387,1
14912,726,1
14913,677,1
14914,489,1
14915,917,1
14916,73,1
14917,518,1
14918,452,1
14919,698,1
14920,374,1
14921,191,1
14922,28,1
14923,697,1
14924,57,1
14925,388,1
14926,591,1
14927,570,1
14928,409,1
14929,396,1
14930,299,1
14931,429,1
14932,297,1
14933,1025,0
14934,842,1
14935,570,1
14936,145,1
14937,850,1
14938,63,1
14939,246,1
14940,640,1
14941,395,1
14942,755,1
14943,908,1
14944,687,1
14945,46,1
14946,909,1
14947,978,1
14948,241,1
14949,47,1
14950,922,1
14951,169,1
14952,470,1
14953,992,1
14954,284,1
14955,459,1
14956,1019,0
14957,794,1
14958,99,1
14959,821,1
14960,879,1
14961,688,1
14962,338,1
14963,941,1
14964,606,1
14965,50,1
14966,812,1
14967,779,1
14968,188,1
14969,109,1
14970,327,1
14971,840,1
14972,465,1
14973,524,1
14974,59,1
14975,884,1
14976,348,1
14977,111,1
14978,157,1
14979,720,1
14980,478,1
14981,549,1
14982,212,1
14983,464,1
14984,305,1
14985,426,1
14986,151,1
14987,561,1
14988,2,1
14989,797,1
14990,328,1
14991,899,1
14992,846,1
14993,753,1
14994,762,1
14995,684,1
14996,954,1
14997,170,1
14998,212,1
14999,396,1
15000,839,1
15001,256,1
15002,28,1
15003,395,1
15004,279,1
15005,273,1
15006,258,1
15007,566,1
15008,182,1
15009,536,1
15010,165,1
15011,206,1
15012,458,1
15013,644,1
15014,873,1
15015,579,1
15016,361,1
15017,642,1
15018,490,1
15019,878,1
15020,557,1
15021,557,1
15022,590,1
15023,990,1
15024,91,1
15025,626,1
15026,544,1
15027,807,1
15028,402,1
15029,655,1
15030,189,1
15031,319,1
15032,658,1
15033,1014,0
15034,357,1
15035,102,1
15036,367,1
15037,84,1
15038,390,1
15039,121,1
15040,455,1
15041,399,1
15042,847,1
15043,100,1
15044,745,1
15045,9,1
15046,1009,0
15047,931,1
15048,205,1
15049,714,1
15050,1010,0
15051,1011,0
15052,935,1
15053,578,1
15054,323,1
15055,70,1
15056,788,1
15057,115,1
15058,267,1
15059,527,1
15060,899,1
15061,258,1
15062,488,1
15063,359,1
15064,845,1
15065,910,1
15066,150,1
15067,429,1
15068,208,1
15069,36,1
15070,109,1
15071,773,1
15072,365,1
15073,57,1
15074,837,1
15075,731,1
15076,766,1
15077,942,1
15078,255,1
15079,330,1
15080,951,1
15081,194,1
15082,660,1
15083,342,1
15084,203,1
15085,349,1
15086,704,1
15087,826,1
15088,802,1
15089,986,1
15090,1005,0
15091,766,1
15092,456,1
15093,860,1
15094,254,1
15095,71,1
15096,593,1
15097,939,1
15098,497,1
15099,606,1
15100,942,1
15101,659,1
15102,871,1
15103,116,1
15104,607,1
15105,866,1
15106,51,1
15107,788,1
15108,359,1
15109,957,1
15110,813,1
15111,851,1
15112,295,1
15113,305,1
15114,36,1
15115,133,1
15116,455,1
15117,688,1
15118,93,1
15119,445,1
15120,395,1
15121,128,1
15122,103,1
15123,175,1
15124,396,1
15125,629,1
15126,234,1
15127,155,1
15128,6,1
15129,568,1
15130,686,1
15131,432,1
15132,68,1
15133,216,1
15134,60,1
15135,242,1
15136,369,1
15137,633,1
15138,990,1
15139,859,1
15140,671,1
15141,363,1
15142,50,1
15143,455,1
15144,169,1
15145,837,1
15146,142,1
15147,589,1
15148,595,1
15149,741,1
15150,29,1
15151,337,1
15152,890,1
15153,339,1
15154,851,1
15155,218,1
15156,389,1
15157,757,1
15158,830,1
15159,751,1
15160,403,1
15161,146,1
15162,468,1
15163,838,1
15164,702,1
15165,88,1
15166,270,1
15167,46,1
15168,739,1
15169,957,1
15170,272,1
15171,601,1
15172,439,1
15173,173,1
15174,741,1
15175,798,1
15176,871,1
15177,140,1
15178,282,1
15179,944,1
15180,545,1
15181,825,1
15182,591,1
15183,59,1
15184,231,1
15185,251,1
15186,702,1
15187,684,1
15188,48,1
15189,568,1
15190,357,1
15191,67,1
15192,740,1
15193,908,1
15194,768,1
15195,692,1
15196,606,1
15197,719,1
15198,919,1
15199,776,1
15200,29,1
15201,199,1
15202,348,1
15203,792,1
15204,117,1
15205,959,1
15206,314,1
15207,1011,0
15208,209,1
15209,901,1
15210,377,1
15211,571,1
15212,164,1
15213,457,1
15214,16,1
15215,69,1
15216,487,1
15217,179,1
15218,845,1
15219,380,1
15220,107,1
15221,589,1
15222,857,1
15223,699,1
15224,148,1
15225,371,1
15226,998,1
15227,395,1
15228,288,1
15229,703,1
15230,450,1
15231,620,1
15232,299,1
15233,256,1
15234,413,1
15235,258,1
15236,939,1
15237,576,1
15238,582,1
15239,232,1
15240,629,1
15241,558,1
15242,612,1
15243,507,1
15244,125,1
15245,673,1
15246,290,1
15247,805,1
15248,849,1
15249,175,1
15250,169,1
15251,867,1
15252,518,1
15253,836,1
15254,604,1
15255,836,1
15256,516,1
15257,608,1
15258,434,1
15259,202,1
15260,309,1
15261,95,1
15262,534,1
15263,486,1
15264,671,1
15265,91,1
15266,766,1
15267,800,1
15268,158,1
15269,286,1
15270,91,1
15271,705,1
15272,419,1
15273,622,1
15274,843,1
15275,511,1
15276,69,1
15277,248,1
15278,905,1
15279,453,1
15280,1005,0
15281,424,1
15282,135,1
15283,127,1
15284,287,1
15285,434,1
15286,390,1
15287,642,1
15288,355,1
15289,632,1
15290,270,1
15291,288,1
15292,304,1
15293,857,1
15294,218,1
15295,649,1
15296,488,1
15297,572,1
15298,836,1
15299,829,1
15300,43,1
15301,554,1
15302,841,1
15303,362,1
15304,476,1
15305,164,1
15306,853,1
15307,155,1
15308,447,1
15309,81,1
15310,964,1
15311,541,1
15312,682,1
15313,294,1
15314,904,1
15315,416,1
15316,531,1
15317,605,1
15318,139,1
15319,515,1
15320,726,1
15321,79,1
15322,862,1
15323,874,1
15324,215,1
15325,88,1
15326,185,1
15327,710,1
15328,923,1
15329,712,1
15330,638,1
15331,897,1
15332,717,1
15333,355,1
